Extracting  10000  images.
Extracting  10000  labels
Extracting  1000  images.
Extracting  1000  labels
step 0, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:07:41
step 10, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:08:08
step 20, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:08:26
step 30, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:08:42
step 40, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:09:01
step 50, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:09:15
step 60, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:09:30
step 70, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:09:45
step 80, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:09:57
step 90, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:10:13
step 100, training accuracy 0.1 , Light( 1 ), Dist( 100 ), 2015-11-29 08:10:29
step 110, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:10:43
step 120, training accuracy 0.22 , Light( 1 ), Dist( 100 ), 2015-11-29 08:10:56
step 130, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:11:11
step 140, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:11:25
step 150, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:11:39
step 160, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:11:55
step 170, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:12:09
step 180, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:12:23
step 190, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:12:42
step 200, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:13:01
step 210, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:13:14
step 220, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:13:27
step 230, training accuracy 0.1 , Light( 1 ), Dist( 100 ), 2015-11-29 08:13:41
step 240, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:13:55
step 250, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:14:09
step 260, training accuracy 0.1 , Light( 1 ), Dist( 100 ), 2015-11-29 08:14:23
step 270, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:14:38
step 280, training accuracy 0.22 , Light( 1 ), Dist( 100 ), 2015-11-29 08:14:51
step 290, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:15:08
step 300, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:15:23
step 310, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:15:37
step 320, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:15:53
step 330, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:16:10
step 340, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:16:29
step 350, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:16:52
step 360, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:17:13
step 370, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:17:39
step 380, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:17:56
step 390, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:18:08
step 400, training accuracy 0.26 , Light( 1 ), Dist( 100 ), 2015-11-29 08:18:21
step 410, training accuracy 0.26 , Light( 1 ), Dist( 100 ), 2015-11-29 08:18:34
step 420, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:18:47
step 430, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:19:03
step 440, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:19:18
step 450, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:19:31
step 460, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:19:44
step 470, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:19:57
step 480, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:20:12
step 490, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:20:26
step 500, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:20:40
step 510, training accuracy 0.22 , Light( 1 ), Dist( 100 ), 2015-11-29 08:20:52
step 520, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:21:07
step 530, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:21:22
step 540, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:21:36
step 550, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:21:54
step 560, training accuracy 0.26 , Light( 1 ), Dist( 100 ), 2015-11-29 08:22:08
step 570, training accuracy 0.04 , Light( 1 ), Dist( 100 ), 2015-11-29 08:22:25
step 580, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:22:40
step 590, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:22:54
step 600, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:23:09
step 610, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:23:21
step 620, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:23:36
step 630, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:23:51
step 640, training accuracy 0.14 , Light( 1 ), Dist( 100 ), 2015-11-29 08:24:06
step 650, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:24:21
step 660, training accuracy 0.06 , Light( 1 ), Dist( 100 ), 2015-11-29 08:24:35
step 670, training accuracy 0.2 , Light( 1 ), Dist( 100 ), 2015-11-29 08:24:49
step 680, training accuracy 0.24 , Light( 1 ), Dist( 100 ), 2015-11-29 08:25:03
step 690, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:25:18
step 700, training accuracy 0.12 , Light( 1 ), Dist( 100 ), 2015-11-29 08:25:37
step 710, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:25:54
step 720, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:26:09
step 730, training accuracy 0.08 , Light( 1 ), Dist( 100 ), 2015-11-29 08:26:25
step 740, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:26:53
step 750, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:27:06
step 760, training accuracy 0.18 , Light( 1 ), Dist( 100 ), 2015-11-29 08:27:20
step 770, training accuracy 0.16 , Light( 1 ), Dist( 100 ), 2015-11-29 08:27:32
